COMPANY_CODE,SAKNR,TXT50,货币,部门,已结转余额,前一期间的余额,DMBTR_DEBIT,DMBTR_CREDIT,累计余额
4390,6601091400,广告费-网络广告及制作费,CNY,,                  0.00,                  0.00,2206417.6,0.0,"          2,206,417.60"
4390,6601091500,广告费-户外大牌及制作费,CNY,,                  0.00,                  0.00,688173.59,0.0,"            688,173.59"
4390,6601099700,广告费-语音广告,CNY,,                  0.00,                  0.00,283018.87,0.0,"            283,018.87"
4390,6601100200,宣传费-宣传品,CNY,,                  0.00,                  0.00,67953.14,0.0,"             67,953.14"
4390,6601100300,宣传费-路演,CNY,,                  0.00,                  0.00,165037.85,0.0,"            165,037.85"
4390,6601100400,宣传费-招商展销及制作费,CNY,,                  0.00,                  0.00,93396.22,0.0,"             93,396.22"
4390,6601109900,宣传费-宣传费其他,CNY,,                  0.00,                  0.00,3601344.86,0.0,"          3,601,344.86"
4390,6601120000,售后服务费,CNY,,                  0.00,                  0.00,122053.96,827.11,"            121,226.85"
4390,6601130100,市场调研费-内部,CNY,,                  0.00,                  0.00,2961.79,0.0,"              2,961.79"
4390,6601130200,市场调研费-外部,CNY,,                  0.00,                  0.00,55660.38,0.0,"             55,660.38"
4390,6601140101,促销费用-终端促销-促销物料,CNY,,                  0.00,                  0.00,2157258.65,0.02,"          2,157,258.63"
4390,6601140103,促销费用-终端促销-品尝,CNY,,                  0.00,                  0.00,977498.69,12509.1,"            964,989.59"
4390,6601140106,促销费用-终端促销-买赠,CNY,,                  0.00,                  0.00,3896784.96,91373.46,"          3,805,411.50"
4390,6601140107,促销费用-终端促销-促销人员费用,CNY,,                  0.00,                  0.00,13259.98,0.0,"             13,259.98"
4390,6601140108,促销费用-终端促销-临时促销人员费用,CNY,,                  0.00,                  0.00,600.79,0.0,                600.79
4390,6601140199,促销费用-终端促销-其他,CNY,,                  0.00,                  0.00,137785.37,0.0,"            137,785.37"
4390,6601140201,促销费用-中间促销-有奖及特殊陈列,CNY,,                  0.00,                  0.00,4613682.23,0.0,"          4,613,682.23"
4390,6601140202,促销费用-中间促销-条码、进场费,CNY,,                  0.00,                  0.00,435949.5,0.0,"            435,949.50"
4390,6601140204,促销费用-中间促销-管理费,CNY,,                  0.00,                  0.00,43599627.04,0.0,"         43,599,627.04"
4390,6601140206,促销费用-中间促销-劳务费支持,CNY,,                  0.00,                  0.00,53972.96,0.0,"             53,972.96"
4390,6601140299,促销费用-中间促销-其他,CNY,,                  0.00,                  0.00,625114.13,0.0,"            625,114.13"
4390,6601160200,汽车费用-过路过桥费,CNY,,                  0.00,                  0.00,5166.9,0.0,"              5,166.90"
4390,6601160300,汽车费用-洗车费,CNY,,                  0.00,                  0.00,3200.0,0.0,"              3,200.00"
4390,6601160400,汽车费用-停车费,CNY,,                  0.00,                  0.00,1326.53,0.0,"              1,326.53"
4390,6601160500,汽车费用-修理费,CNY,,                  0.00,                  0.00,2797.68,0.0,"              2,797.68"
4390,6601160900,汽车费用-保险费,CNY,,                  0.00,                  0.00,23087.16,0.0,"             23,087.16"
4390,6601170000,租赁费,CNY,,                  0.00,                  0.00,919063.36,0.0,"            919,063.36"
4390,6601180000,水费,CNY,,                  0.00,                  0.00,593842.67,0.0,"            593,842.67"
4390,6601190000,电费,CNY,,                  0.00,                  0.00,4570042.67,0.0,"          4,570,042.67"
4390,6601230000,劳动保护费,CNY,,                  0.00,                  0.00,28240.3,0.0,"             28,240.30"
4390,6601240000,中介机构费,CNY,,                  0.00,                  0.00,2407545.05,0.0,"          2,407,545.05"
4390,6601250000,业务招待费,CNY,,                  0.00,                  0.00,90817.2,0.0,"             90,817.20"
4390,6601260000,会员费及会务费,CNY,,                  0.00,                  0.00,192896.02,0.0,"            192,896.02"
4390,6601270000,环境保护费,CNY,,                  0.00,                  0.00,1082470.07,0.0,"          1,082,470.07"
4390,6601290000,无形资产摊销,CNY,,                  0.00,                  0.00,1670337.17,0.0,"          1,670,337.17"
4390,6601300000,存货盘盈盘亏毁损报废,CNY,,                  0.00,                  0.00,244296.81,0.0,"            244,296.81"
4390,6601330000,试验检验费,CNY,,                  0.00,                  0.00,1245426.37,9163.08,"          1,236,263.29"
4390,6601340100,技术研发费-直接材料费,CNY,,                  0.00,                  0.00,629655.89,817.25,"            628,838.64"
4390,6601340200,技术研发费-直接能耗费,CNY,,                  0.00,                  0.00,218127.16,0.0,"            218,127.16"
4390,6601340700,技术研发费-工资,CNY,,                  0.00,                  0.00,107159.87,0.0,"            107,159.87"
4390,6601340800,技术研发费-基本养老保险,CNY,,                  0.00,                  0.00,11852.0,0.0,"             11,852.00"
4390,6601340900,技术研发费-基本医疗保险,CNY,,                  0.00,                  0.00,5555.65,0.0,"              5,555.65"
4390,6601341000,技术研发费-失业保险费,CNY,,                  0.00,                  0.00,444.45,0.0,                444.45
4390,6601341100,技术研发费-工伤保险费,CNY,,                  0.00,                  0.00,518.55,0.0,                518.55
4390,6601341200,技术研发费-生育保险费,CNY,,                  0.00,                  0.00,592.6,0.0,                592.60
4390,6601341400,技术研发费-住房公积金,CNY,,                  0.00,                  0.00,3505.0,0.0,"              3,505.00"
4390,6601341500,技术研发费-试验试制费,CNY,,                  0.00,                  0.00,84416.04,0.0,"             84,416.04"
4390,6601350000,装修及转让费,CNY,,                  0.00,                  0.00,38362.67,0.0,"             38,362.67"
4390,6601360000,周转材料费,CNY,,                  0.00,                  0.00,1516275.26,0.0,"          1,516,275.26"
4390,6601380000,商标专利费,CNY,,                  0.00,                  0.00,23260.0,0.0,"             23,260.00"
4390,6601400400,项目经费-差旅费,CNY,,                  0.00,                  0.00,3465.96,0.0,"              3,465.96"
4390,6601400700,项目经费-出版/文献/信息传播/知识产权,CNY,,                  0.00,                  0.00,15207.0,0.0,"             15,207.00"
4390,6601400900,项目经费-专家咨询费,CNY,,                  0.00,                  0.00,189612.92,0.0,"            189,612.92"
4390,6601410000,动力能耗费,CNY,,                  0.00,                  0.00,4441824.43,0.0,"          4,441,824.43"
4390,6601420000,招聘费,CNY,,                  0.00,                  0.00,44695.96,0.0,"             44,695.96"
4390,6601530000,劳务费,CNY,,                  0.00,                  0.00,7102907.75,0.0,"          7,102,907.75"
4390,6601540000,服务费,CNY,,                  0.00,                  0.00,998583.52,0.0,"            998,583.52"
4390,6601550000,物业费,CNY,,                  0.00,                  0.00,55765.71,0.0,"             55,765.71"
4390,6601560100,平台推广服务费-广宣,CNY,,                  0.00,                  0.00,3238.7,0.0,"              3,238.70"
4390,6601560200,平台推广服务费-其他,CNY,,                  0.00,                  0.00,9345005.79,0.0,"          9,345,005.79"
4390,6601570100,运营服务费-基础运营,CNY,,                  0.00,                  0.00,1782446.12,0.0,"          1,782,446.12"
4390,6601570200,运营服务费-增值运营,CNY,,                  0.00,                  0.00,498594.58,0.0,"            498,594.58"
4390,6601570300,运营服务费-三方代运营,CNY,,                  0.00,                  0.00,1822219.77,0.0,"          1,822,219.77"
4390,6601570400,运营服务费-其他,CNY,,                  0.00,                  0.00,101909.99,0.0,"            101,909.99"
4390,6601990000,其他费用,CNY,,                  0.00,                  0.00,1276564.99,0.0,"          1,276,564.99"
4390,6603010200,财务费用-其他利息支出,CNY,,                  0.00,                  0.00,56139.46,0.0,"             56,139.46"
4390,6603020000,财务费用-利息收入,CNY,,                  0.00,                  0.00,0.0,8413.95,"-8,413.95"
4390,6603030000,财务费用-手续费,CNY,,                  0.00,                  0.00,209100.3,0.0,"            209,100.30"
4390,6603090000,财务费用-租赁利息,CNY,,                  0.00,                  0.00,26204.1,0.0,"             26,204.10"
4390,6603990000,财务费用-其他费用,CNY,,                  0.00,                  0.00,1357.56,0.0,"              1,357.56"
4390,6701130100,信用减值损失-其他应收款坏账损失,CNY,,                  0.00,                  0.00,207527.74,45576.43,"            161,951.31"
4390,6701130200,信用减值损失-应收账款坏账损失,CNY,,                  0.00,                  0.00,155834.25,104984.88,"             50,849.37"
4390,6711020000,营业外支出-非流动资产处置损失,CNY,,                  0.00,                  0.00,40138.51,0.0,"             40,138.51"
4390,6711990000,营业外支出-其他,CNY,,                  0.00,                  0.00,1030881.75,10000.0,"          1,020,881.75"
4390,6801010000,所得税费用-当期所得税费用,CNY,,                  0.00,                  0.00,6444146.68,0.0,"          6,444,146.68"
4390,6801020000,所得税费用-递延所得税费用,CNY,,                  0.00,                  0.00,54321.17,72585.37,"-18,264.20"
4390,6999999999,FI/CO统驭,CNY,,                  0.00,                  0.00,85047394.13,85047394.13,                  0.00
