COMPANY_CODE,Fiscal Year,Period,DOC_NUM,Line Item,Document Type,DATE,Posting Date,Transaction Code,Currency,SHKZG,Posting Key,SAKNR,TXT50,AMOUNT,Assignment,Line Text,WERKS,MATNR,Movement Type,PO/SO/Order Ref,T030 Chart,KTOSL,T030 BWMOD,KOMOK,T030 BKLAS,T030_CONFIG_ROW_ID,SCENARIO_L1,SCENARIO_L2,CONFIG_COVERED_FLAG,Account Present in Balance Sheet,Synthetic Flag
4110,2026,4,9200003530,1,WA,2026-04-08 00:00:00,2026-04-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,174958.81,GBB-4240-VAX-7921,销售出库成本 自动过账科目测试,4240,MAT7900029,201/261/601/602,REF00003530,4000,GBB,4240,VAX,7921,T030-03530,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,4,9200003531,1,WA,2026-04-13 00:00:00,2026-04-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,222411.01,GBB-4240-VAY-3000,销售出库成本 自动过账科目测试,4240,MAT7900033,201/261/601/602,REF00003531,4000,GBB,4240,VAY,3000,T030-03531,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,4,9200003532,1,WA,2026-04-18 00:00:00,2026-04-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,133114.53,GBB-4240-VAY-3040,销售出库成本 自动过账科目测试,4240,MAT7900028,201/261/601/602,REF00003532,4000,GBB,4240,VAY,3040,T030-03532,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,4,9200003533,1,WA,2026-04-23 00:00:00,2026-04-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,234757.39,GBB-4240-VAY-3050,销售出库成本 自动过账科目测试,4240,MAT7900038,201/261/601/602,REF00003533,4000,GBB,4240,VAY,3050,T030-03533,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,4,9200003534,1,WA,2026-04-27 00:00:00,2026-04-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,45941.1,GBB-4240-VAY-7900,销售出库成本 自动过账科目测试,4240,MAT7900043,201/261/601/602,REF00003534,4000,GBB,4240,VAY,7900,T030-03534,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,5,9200003535,1,WA,2026-05-03 00:00:00,2026-05-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,2744.27,GBB-4240-VAY-7920,销售出库成本 自动过账科目测试,4240,MAT7900001,201/261/601/602,REF00003535,4000,GBB,4240,VAY,7920,T030-03535,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,5,9200003536,1,WA,2026-05-08 00:00:00,2026-05-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,201704.45,GBB-4240-VAY-7921,销售出库成本 自动过账科目测试,4240,MAT7900001,201/261/601/602,REF00003536,4000,GBB,4240,VAY,7921,T030-03536,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,5,9200003537,1,WA,2026-05-13 00:00:00,2026-05-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5002010000,农业生产成本-原辅料,286188.27,GBB-4240-VBR-3000,生产/成本中心发料 自动过账科目测试,4240,MAT7900042,201/261/601/602,REF00003537,4000,GBB,4240,VBR,3000,T030-03537,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
4110,2026,5,9200003538,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601030000,修理费,139746.58,GBB-4240-VBR-3050,生产/成本中心发料 自动过账科目测试,4240,MAT7900031,201/261/601/602,REF00003538,4000,GBB,4240,VBR,3050,T030-03538,存货抵消/成本结转,生产/成本中心发料,Y,Y,Y
4390,2026,5,9200003539,1,WA,2026-05-23 00:00:00,2026-05-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002040000,农业生产成本-制造费转入,63388.06,GBB-4240-VBR-3500,生产/成本中心发料 自动过账科目测试,4240,MAT7900031,201/261/601/602,REF00003539,4000,GBB,4240,VBR,3500,T030-03539,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
4110,2026,5,9200003540,1,WA,2026-05-27 00:00:00,2026-05-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6601020000,办公费,215257.32,GBB-4240-VBR-3600,生产/成本中心发料 自动过账科目测试,4240,MAT7900020,201/261/601/602,REF00003540,4000,GBB,4240,VBR,3600,T030-03540,存货抵消/成本结转,生产/成本中心发料,Y,Y,Y
4390,2026,1,9200003541,1,WA,2026-01-03 00:00:00,2026-01-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002010000,农业生产成本-原辅料,94100.04,GBB-4240-VBR-7920,生产/成本中心发料 自动过账科目测试,4240,MAT7900004,201/261/601/602,REF00003541,4000,GBB,4240,VBR,7920,T030-03541,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
4110,2026,1,9200003542,1,WA,2026-01-08 00:00:00,2026-01-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,277067.36,GBB-4240-VNG-3000,GBB科目修改 VNG 自动过账科目测试,4240,MAT7900053,201/261/601/602,REF00003542,4000,GBB,4240,VNG,3000,T030-03542,存货抵消/成本结转,GBB科目修改 VNG,Y,Y,Y
4390,2026,1,9200003543,1,WA,2026-01-13 00:00:00,2026-01-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,41041.22,GBB-4240-VNG-3040,GBB科目修改 VNG 自动过账科目测试,4240,MAT7900055,201/261/601/602,REF00003543,4000,GBB,4240,VNG,3040,T030-03543,存货抵消/成本结转,GBB科目修改 VNG,Y,Y,Y
4110,2026,1,9200003544,1,WA,2026-01-18 00:00:00,2026-01-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,140524.2,GBB-4240-VNG-3050,GBB科目修改 VNG 自动过账科目测试,4240,MAT7900023,201/261/601/602,REF00003544,4000,GBB,4240,VNG,3050,T030-03544,存货抵消/成本结转,GBB科目修改 VNG,Y,Y,Y
4390,2026,1,9200003545,1,WA,2026-01-23 00:00:00,2026-01-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,293702.44,GBB-4240-VNG-3400,GBB科目修改 VNG 自动过账科目测试,4240,MAT7900023,201/261/601/602,REF00003545,4000,GBB,4240,VNG,3400,T030-03545,存货抵消/成本结转,GBB科目修改 VNG,Y,Y,Y
4110,2026,1,9200003546,1,WA,2026-01-27 00:00:00,2026-01-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,265301.03,GBB-4240-VNG-3500,GBB科目修改 VNG 自动过账科目测试,4240,MAT7900007,201/261/601/602,REF00003546,4000,GBB,4240,VNG,3500,T030-03546,存货抵消/成本结转,GBB科目修改 VNG,Y,Y,Y
4390,2026,2,9200003547,1,WA,2026-02-03 00:00:00,2026-02-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,198765.67,GBB-4240-VNG-7900,GBB科目修改 VNG 自动过账科目测试,4240,MAT7900005,201/261/601/602,REF00003547,4000,GBB,4240,VNG,7900,T030-03547,存货抵消/成本结转,GBB科目修改 VNG,Y,Y,Y
4110,2026,2,9200003548,1,WA,2026-02-08 00:00:00,2026-02-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,266696.57,GBB-4240-VNG-7920,GBB科目修改 VNG 自动过账科目测试,4240,MAT7900027,201/261/601/602,REF00003548,4000,GBB,4240,VNG,7920,T030-03548,存货抵消/成本结转,GBB科目修改 VNG,Y,Y,Y
4390,2026,2,9200003549,1,WA,2026-02-13 00:00:00,2026-02-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6601330000,试验检验费,173951.18,GBB-4240-Z0R-3000,GBB科目修改 Z0R 自动过账科目测试,4240,MAT7900011,201/261/601/602,REF00003549,4000,GBB,4240,Z0R,3000,T030-03549,存货抵消/成本结转,GBB科目修改 Z0R,Y,Y,Y
4110,2026,2,9200003550,1,WA,2026-02-18 00:00:00,2026-02-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601060000,物料及低值易耗品,101258.38,GBB-4240-Z0R-3040,GBB科目修改 Z0R 自动过账科目测试,4240,MAT7900056,201/261/601/602,REF00003550,4000,GBB,4240,Z0R,3040,T030-03550,存货抵消/成本结转,GBB科目修改 Z0R,Y,Y,Y
4390,2026,2,9200003551,1,WA,2026-02-23 00:00:00,2026-02-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601140101,促销费用-终端促销-促销物料,267611.75,GBB-4240-Z0R-3400,GBB科目修改 Z0R 自动过账科目测试,4240,MAT7900050,201/261/601/602,REF00003551,4000,GBB,4240,Z0R,3400,T030-03551,存货抵消/成本结转,GBB科目修改 Z0R,Y,Y,Y
4110,2026,2,9200003552,1,WA,2026-02-27 00:00:00,2026-02-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6601030000,修理费,70729.7,GBB-4240-Z19-3000,GBB科目修改 Z19 自动过账科目测试,4240,MAT7900042,201/261/601/602,REF00003552,4000,GBB,4240,Z19,3000,T030-03552,存货抵消/成本结转,GBB科目修改 Z19,Y,Y,Y
4390,2026,3,9200003553,1,WA,2026-03-03 00:00:00,2026-03-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601030000,修理费,57921.65,GBB-4240-Z19-3050,GBB科目修改 Z19 自动过账科目测试,4240,MAT7900031,201/261/601/602,REF00003553,4000,GBB,4240,Z19,3050,T030-03553,存货抵消/成本结转,GBB科目修改 Z19,Y,Y,Y
4110,2026,3,9200003554,1,WA,2026-03-08 00:00:00,2026-03-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601230000,劳动保护费,20915.03,GBB-4240-Z21-3050,GBB科目修改 Z21 自动过账科目测试,4240,MAT7900045,201/261/601/602,REF00003554,4000,GBB,4240,Z21,3050,T030-03554,存货抵消/成本结转,GBB科目修改 Z21,Y,Y,Y
4390,2026,3,9200003555,1,WA,2026-03-13 00:00:00,2026-03-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6601060000,物料及低值易耗品,237487.8,GBB-4240-Z23-3000,GBB科目修改 Z23 自动过账科目测试,4240,MAT7900034,201/261/601/602,REF00003555,4000,GBB,4240,Z23,3000,T030-03555,存货抵消/成本结转,GBB科目修改 Z23,Y,Y,Y
4110,2026,3,9200003556,1,WA,2026-03-18 00:00:00,2026-03-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601060000,物料及低值易耗品,231940.9,GBB-4240-Z23-3050,GBB科目修改 Z23 自动过账科目测试,4240,MAT7900038,201/261/601/602,REF00003556,4000,GBB,4240,Z23,3050,T030-03556,存货抵消/成本结转,GBB科目修改 Z23,Y,Y,Y
4390,2026,3,9200003557,1,WA,2026-03-23 00:00:00,2026-03-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002010000,农业生产成本-原辅料,96786.83,GBB-4240-ZBR-3000,GBB科目修改 ZBR 自动过账科目测试,4240,MAT7900003,201/261/601/602,REF00003557,4000,GBB,4240,ZBR,3000,T030-03557,存货抵消/成本结转,GBB科目修改 ZBR,Y,N,Y
4110,2026,3,9200003558,1,WA,2026-03-27 00:00:00,2026-03-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5002040000,农业生产成本-制造费转入,262633.09,GBB-4240-ZBR-3050,GBB科目修改 ZBR 自动过账科目测试,4240,MAT7900013,201/261/601/602,REF00003558,4000,GBB,4240,ZBR,3050,T030-03558,存货抵消/成本结转,GBB科目修改 ZBR,Y,N,Y
4390,2026,4,9200003559,1,WA,2026-04-03 00:00:00,2026-04-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002040000,农业生产成本-制造费转入,129124.24,GBB-4240-ZBR-3500,GBB科目修改 ZBR 自动过账科目测试,4240,MAT7900008,201/261/601/602,REF00003559,4000,GBB,4240,ZBR,3500,T030-03559,存货抵消/成本结转,GBB科目修改 ZBR,Y,N,Y
4110,2026,4,9200003560,1,WA,2026-04-08 00:00:00,2026-04-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002010000,农业生产成本-原辅料,209098.98,GBB-4240-ZBR-7920,GBB科目修改 ZBR 自动过账科目测试,4240,MAT7900004,201/261/601/602,REF00003560,4000,GBB,4240,ZBR,7920,T030-03560,存货抵消/成本结转,GBB科目修改 ZBR,Y,N,Y
4390,2026,4,9200003561,1,WA,2026-04-13 00:00:00,2026-04-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5002010000,农业生产成本-原辅料,212120.14,GBB-4240-ZBR-7926,GBB科目修改 ZBR 自动过账科目测试,4240,MAT7900009,201/261/601/602,REF00003561,4000,GBB,4240,ZBR,7926,T030-03561,存货抵消/成本结转,GBB科目修改 ZBR,Y,N,Y
4110,2026,4,9200003562,1,WA,2026-04-18 00:00:00,2026-04-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002030000,农业生产成本-成品,270231.05,GBB-4250-AUF-3000,生产订单收货/差异 自动过账科目测试,4250,MAT7900047,201/261/601/602,REF00003562,4000,GBB,4250,AUF,3000,T030-03562,存货抵消/成本结转,生产订单收货/差异,Y,N,Y
4390,2026,4,9200003563,1,WA,2026-04-23 00:00:00,2026-04-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002030000,农业生产成本-成品,182547.64,GBB-4250-AUF-7920,生产订单收货/差异 自动过账科目测试,4250,MAT7900005,201/261/601/602,REF00003563,4000,GBB,4250,AUF,7920,T030-03563,存货抵消/成本结转,生产订单收货/差异,Y,N,Y
4110,2026,4,9200003564,1,WA,2026-04-27 00:00:00,2026-04-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,9999999999,期初数据导入-存货,36480.26,GBB-4250-BSA-3000,初始库存/盘点 自动过账科目测试,4250,MAT7900015,201/261/601/602,REF00003564,4000,GBB,4250,BSA,3000,T030-03564,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,5,9200003565,1,WA,2026-05-03 00:00:00,2026-05-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,191407.52,GBB-4250-BSA-3040,初始库存/盘点 自动过账科目测试,4250,MAT7900015,201/261/601/602,REF00003565,4000,GBB,4250,BSA,3040,T030-03565,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,5,9200003566,1,WA,2026-05-08 00:00:00,2026-05-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,172795.38,GBB-4250-BSA-3050,初始库存/盘点 自动过账科目测试,4250,MAT7900004,201/261/601/602,REF00003566,4000,GBB,4250,BSA,3050,T030-03566,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,5,9200003567,1,WA,2026-05-13 00:00:00,2026-05-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,9999999999,期初数据导入-存货,287486.23,GBB-4250-BSA-3400,初始库存/盘点 自动过账科目测试,4250,MAT7900012,201/261/601/602,REF00003567,4000,GBB,4250,BSA,3400,T030-03567,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,5,9200003568,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,185795.17,GBB-4250-BSA-3500,初始库存/盘点 自动过账科目测试,4250,MAT7900013,201/261/601/602,REF00003568,4000,GBB,4250,BSA,3500,T030-03568,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,5,9200003569,1,WA,2026-05-23 00:00:00,2026-05-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,9999999999,期初数据导入-存货,29373.22,GBB-4250-BSA-7900,初始库存/盘点 自动过账科目测试,4250,MAT7900052,201/261/601/602,REF00003569,4000,GBB,4250,BSA,7900,T030-03569,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4110,2026,5,9200003570,1,WA,2026-05-27 00:00:00,2026-05-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,9999999999,期初数据导入-存货,223504.91,GBB-4250-BSA-7920,初始库存/盘点 自动过账科目测试,4250,MAT7900014,201/261/601/602,REF00003570,4000,GBB,4250,BSA,7920,T030-03570,存货抵消/成本结转,初始库存/盘点,Y,Y,Y
4390,2026,1,9200003571,1,WA,2026-01-03 00:00:00,2026-01-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,149579.07,GBB-4250-INV-3000,库存盘盈盘亏 自动过账科目测试,4250,MAT7900046,201/261/601/602,REF00003571,4000,GBB,4250,INV,3000,T030-03571,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,1,9200003572,1,WA,2026-01-08 00:00:00,2026-01-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,167673.34,GBB-4250-INV-3040,库存盘盈盘亏 自动过账科目测试,4250,MAT7900029,201/261/601/602,REF00003572,4000,GBB,4250,INV,3040,T030-03572,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,1,9200003573,1,WA,2026-01-13 00:00:00,2026-01-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,225442.15,GBB-4250-INV-3050,库存盘盈盘亏 自动过账科目测试,4250,MAT7900051,201/261/601/602,REF00003573,4000,GBB,4250,INV,3050,T030-03573,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,1,9200003574,1,WA,2026-01-18 00:00:00,2026-01-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,12855.34,GBB-4250-INV-3400,库存盘盈盘亏 自动过账科目测试,4250,MAT7900005,201/261/601/602,REF00003574,4000,GBB,4250,INV,3400,T030-03574,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,1,9200003575,1,WA,2026-01-23 00:00:00,2026-01-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,131714.76,GBB-4250-INV-3500,库存盘盈盘亏 自动过账科目测试,4250,MAT7900004,201/261/601/602,REF00003575,4000,GBB,4250,INV,3500,T030-03575,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,1,9200003576,1,WA,2026-01-27 00:00:00,2026-01-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,1901010000,待处理财产损溢-待处理流动资产损溢,16993.36,GBB-4250-INV-7900,库存盘盈盘亏 自动过账科目测试,4250,MAT7900044,201/261/601/602,REF00003576,4000,GBB,4250,INV,7900,T030-03576,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,2,9200003577,1,WA,2026-02-03 00:00:00,2026-02-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,58912.44,GBB-4250-INV-7920,库存盘盈盘亏 自动过账科目测试,4250,MAT7900036,201/261/601/602,REF00003577,4000,GBB,4250,INV,7920,T030-03577,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4110,2026,2,9200003578,1,WA,2026-02-08 00:00:00,2026-02-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,1901010000,待处理财产损溢-待处理流动资产损溢,40407.24,GBB-4250-INV-7926,库存盘盈盘亏 自动过账科目测试,4250,MAT7900008,201/261/601/602,REF00003578,4000,GBB,4250,INV,7926,T030-03578,存货抵消/成本结转,库存盘盈盘亏,Y,Y,Y
4390,2026,2,9200003579,1,WA,2026-02-13 00:00:00,2026-02-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,15085.22,GBB-4250-VAX-3000,销售出库成本 自动过账科目测试,4250,MAT7900011,201/261/601/602,REF00003579,4000,GBB,4250,VAX,3000,T030-03579,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,2,9200003580,1,WA,2026-02-18 00:00:00,2026-02-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,263932.03,GBB-4250-VAX-3040,销售出库成本 自动过账科目测试,4250,MAT7900017,201/261/601/602,REF00003580,4000,GBB,4250,VAX,3040,T030-03580,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,2,9200003581,1,WA,2026-02-23 00:00:00,2026-02-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,292980.95,GBB-4250-VAX-3050,销售出库成本 自动过账科目测试,4250,MAT7900009,201/261/601/602,REF00003581,4000,GBB,4250,VAX,3050,T030-03581,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,2,9200003582,1,WA,2026-02-27 00:00:00,2026-02-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,223169.11,GBB-4250-VAX-7900,销售出库成本 自动过账科目测试,4250,MAT7900058,201/261/601/602,REF00003582,4000,GBB,4250,VAX,7900,T030-03582,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,3,9200003583,1,WA,2026-03-03 00:00:00,2026-03-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,40372.67,GBB-4250-VAX-7920,销售出库成本 自动过账科目测试,4250,MAT7900035,201/261/601/602,REF00003583,4000,GBB,4250,VAX,7920,T030-03583,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,3,9200003584,1,WA,2026-03-08 00:00:00,2026-03-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,278534.39,GBB-4250-VAX-7921,销售出库成本 自动过账科目测试,4250,MAT7900019,201/261/601/602,REF00003584,4000,GBB,4250,VAX,7921,T030-03584,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,3,9200003585,1,WA,2026-03-13 00:00:00,2026-03-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402990000,其他业务成本-其他,192878.32,GBB-4250-VAX-7926,销售出库成本 自动过账科目测试,4250,MAT7900025,201/261/601/602,REF00003585,4000,GBB,4250,VAX,7926,T030-03585,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,3,9200003586,1,WA,2026-03-18 00:00:00,2026-03-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,227190.9,GBB-4250-VAY-3000,销售出库成本 自动过账科目测试,4250,MAT7900036,201/261/601/602,REF00003586,4000,GBB,4250,VAY,3000,T030-03586,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,3,9200003587,1,WA,2026-03-23 00:00:00,2026-03-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,12458.36,GBB-4250-VAY-3040,销售出库成本 自动过账科目测试,4250,MAT7900006,201/261/601/602,REF00003587,4000,GBB,4250,VAY,3040,T030-03587,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,3,9200003588,1,WA,2026-03-27 00:00:00,2026-03-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6402020000,其他业务成本-材料销售成本,105362.75,GBB-4250-VAY-3050,销售出库成本 自动过账科目测试,4250,MAT7900040,201/261/601/602,REF00003588,4000,GBB,4250,VAY,3050,T030-03588,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,4,9200003589,1,WA,2026-04-03 00:00:00,2026-04-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402020000,其他业务成本-材料销售成本,238805.4,GBB-4250-VAY-7900,销售出库成本 自动过账科目测试,4250,MAT7900015,201/261/601/602,REF00003589,4000,GBB,4250,VAY,7900,T030-03589,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,4,9200003590,1,WA,2026-04-08 00:00:00,2026-04-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6401000000,主营业务成本,81762.54,GBB-4250-VAY-7920,销售出库成本 自动过账科目测试,4250,MAT7900021,201/261/601/602,REF00003590,4000,GBB,4250,VAY,7920,T030-03590,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,4,9200003591,1,WA,2026-04-13 00:00:00,2026-04-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6401000000,主营业务成本,150888.46,GBB-4250-VAY-7921,销售出库成本 自动过账科目测试,4250,MAT7900023,201/261/601/602,REF00003591,4000,GBB,4250,VAY,7921,T030-03591,存货抵消/成本结转,销售出库成本,Y,Y,Y
4110,2026,4,9200003592,1,WA,2026-04-18 00:00:00,2026-04-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6402990000,其他业务成本-其他,200176.46,GBB-4250-VAY-7926,销售出库成本 自动过账科目测试,4250,MAT7900033,201/261/601/602,REF00003592,4000,GBB,4250,VAY,7926,T030-03592,存货抵消/成本结转,销售出库成本,Y,Y,Y
4390,2026,4,9200003593,1,WA,2026-04-23 00:00:00,2026-04-23 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002010000,农业生产成本-原辅料,49415.04,GBB-4250-VBR-3000,生产/成本中心发料 自动过账科目测试,4250,MAT7900037,201/261/601/602,REF00003593,4000,GBB,4250,VBR,3000,T030-03593,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
4110,2026,4,9200003594,1,WA,2026-04-27 00:00:00,2026-04-27 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,6601030000,修理费,95731.51,GBB-4250-VBR-3050,生产/成本中心发料 自动过账科目测试,4250,MAT7900033,201/261/601/602,REF00003594,4000,GBB,4250,VBR,3050,T030-03594,存货抵消/成本结转,生产/成本中心发料,Y,Y,Y
4390,2026,5,9200003595,1,WA,2026-05-03 00:00:00,2026-05-03 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002040000,农业生产成本-制造费转入,210721.96,GBB-4250-VBR-3500,生产/成本中心发料 自动过账科目测试,4250,MAT7900026,201/261/601/602,REF00003595,4000,GBB,4250,VBR,3500,T030-03595,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
4110,2026,5,9200003596,1,WA,2026-05-08 00:00:00,2026-05-08 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,6601020000,办公费,162364.54,GBB-4250-VBR-3600,生产/成本中心发料 自动过账科目测试,4250,MAT7900016,201/261/601/602,REF00003596,4000,GBB,4250,VBR,3600,T030-03596,存货抵消/成本结转,生产/成本中心发料,Y,Y,Y
4390,2026,5,9200003597,1,WA,2026-05-13 00:00:00,2026-05-13 00:00:00,MIGO/MB1A/VL02N,CNY,H,50,5002010000,农业生产成本-原辅料,90712.21,GBB-4250-VBR-7920,生产/成本中心发料 自动过账科目测试,4250,MAT7900034,201/261/601/602,REF00003597,4000,GBB,4250,VBR,7920,T030-03597,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
4110,2026,5,9200003598,1,WA,2026-05-18 00:00:00,2026-05-18 00:00:00,MIGO/MB1A/VL02N,CNY,S,40,5002010000,农业生产成本-原辅料,116199.42,GBB-4250-VBR-7926,生产/成本中心发料 自动过账科目测试,4250,MAT7900056,201/261/601/602,REF00003598,4000,GBB,4250,VBR,7926,T030-03598,存货抵消/成本结转,生产/成本中心发料,Y,N,Y
